Código IES;Instituição(IES);Sigla;Categoria Administrativa;Código Curso;Nome do Curso;Grau;Modalidade;CC;Ano CC;CPC;Ano CPC;ENADE;Ano ENADE;IDD;Ano IDD;Vagas Autorizadas;Data início funcionamento;Data Ato de Criação;Situação;Código Área Geral CINE;Área Geral CINE;Código Área Específica CINE;Área Específica CINE;Código Área Detalhada CINE;Área Detalhada CINE;Código Rótulo CINE;Rótulo CINE
3337;FACULDADE DE TECNOLOGIA DE TERESINA;FACULDADE CET;Privada com fins lucrativos;109260;BIOMEDICINA;Bacharelado;Presencial;4;2023;3;2023;2;2023;4;2023;100;29/07/2008;11/02/2008;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3337;FACULDADE DE TECNOLOGIA DE TERESINA;FACULDADE CET;Privada com fins lucrativos;1108367;MEDICINA;Bacharelado;Presencial;3;2010;-;;-;;-;;100;22/03/2021;07/01/2021;Em Atividade;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3339;Centro Universitário IDEAU;UNIDEAU;Privada com fins lucrativos;1099720;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2016;3;2023;2;2023;2;2023;50;29/08/2011;09/08/2011;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3339;Centro Universitário IDEAU;UNIDEAU;Privada com fins lucrativos;1649342;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;50;29/05/2023;21/07/2023;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3339;Centro Universitário IDEAU;UNIDEAU;Privada com fins lucrativos;1649345;BIOMEDICINA;Bacharelado;A Distância;-;;-;;-;;-;;50;Não iniciado;21/07/2023;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3339;Centro Universitário IDEAU;UNIDEAU;Privada com fins lucrativos;1683062;MEDICINA VETERINÁRIA;Bacharelado;A Distância;-;;-;;-;;-;;300;Não iniciado;29/08/2024;Em Extinção;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3339;Centro Universitário IDEAU;UNIDEAU;Privada com fins lucrativos;1708987;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;400;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3339;Centro Universitário IDEAU;UNIDEAU;Privada com fins lucrativos;1709568;MEDICINA VETERINÁRIA;Bacharelado;Semipresencial;-;;-;;-;;-;;3000;Não iniciado;25/09/2025;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3363;FACULDADE GUARAÍ;FAG;Privada com fins lucrativos;1156175;BIOMEDICINA;Bacharelado;Presencial;3;2015;3;2023;2;2023;4;2023;50;01/08/2009;-;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3365;FACULDADE UNIBRAS DA BAHIA;FACBRAS;Privada com fins lucrativos;1406008;MEDICINA VETERINÁRIA;Bacharelado;Presencial;2;2023;3;2023;2;2023;2;2023;100;12/08/2019;31/05/2019;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3365;FACULDADE UNIBRAS DA BAHIA;FACBRAS;Privada com fins lucrativos;1533786;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;150;Não iniciado;27/11/2020;Extinto;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Privada sem fins lucrativos;63338;BIOMEDICINA;Bacharelado;Presencial;4;2017;4;2023;4;2023;4;2023;60;01/02/2003;24/09/2002;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Privada sem fins lucrativos;1357700;MEDICINA VETERINÁRIA;Bacharelado;Presencial;5;2022;3;2023;3;2023;2;2023;180;02/08/2016;09/05/2016;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Privada sem fins lucrativos;108014;MEDICINA;Bacharelado;Presencial;5;2025;4;2023;4;2025;4;2023;60;07/02/2008;12/10/2007;Em Atividade;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Privada sem fins lucrativos;1168059;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2017;4;2023;3;2023;4;2023;300;01/02/2012;29/09/2011;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;;1722965;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;60;Não iniciado;-;Em Atividade;;;;;;;;
3372;CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;Privada sem fins lucrativos;1343128;MEDICINA VETERINÁRIA;Bacharelado;Presencial;5;2022;3;2023;3;2023;3;2023;240;01/12/2015;15/09/2015;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3393;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;FACDOMBOSCO;Privada com fins lucrativos;1260340;BIOMEDICINA;Bacharelado;Presencial;3;2014;-;;-;;-;;80;01/12/2015;06/05/2015;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3396;Centro Universitário LS;UNILS;Privada com fins lucrativos;1405514;BIOMEDICINA;Bacharelado;Presencial;5;2022;3;2023;2;2023;3;2023;150;06/08/2018;22/02/2018;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3434;FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA;FASI;Privada com fins lucrativos;74282;BIOMEDICINA;Bacharelado;Presencial;3;2013;4;2023;3;2023;3;2023;160;01/10/2004;16/09/2004;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3434;FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA;FASI;Privada com fins lucrativos;74283;BIOMEDICINA;Bacharelado;Presencial;-;;-;;SC;2007;-;;80;01/10/2004;16/09/2004;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3434;FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA;FASI;Privada com fins lucrativos;105420;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;160;01/10/2004;16/09/2004;Extinto;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3437;Faculdade UNISUL de Balneário Camboriú;-;Privada com fins lucrativos;1364793;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;100;01/02/2018;03/10/2017;Extinto;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3443;Centro Universitário CESUCA;-;Privada com fins lucrativos;1382996;BIOMEDICINA;Bacharelado;Presencial;5;2022;4;2023;3;2023;4;2023;100;05/03/2018;03/10/2017;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3443;Centro Universitário CESUCA;-;Privada com fins lucrativos;1563638;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2025;-;;-;;-;;300;01/03/2021;29/12/2020;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3515;CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO;UNIVISA;Privada sem fins lucrativos;1204462;BIOMEDICINA;Bacharelado;Presencial;4;2023;4;2023;2;2023;3;2023;240;27/01/2014;25/10/2013;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3518;Faculdade SOCIESC de Jaraguá do Sul;SOCIESC;Privada com fins lucrativos;1351277;BIOMEDICINA;Bacharelado;Presencial;4;2022;2;2023;1;2023;1;2023;50;10/01/2017;28/09/2016;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3518;Faculdade SOCIESC de Jaraguá do Sul;SOCIESC;Privada com fins lucrativos;1585914;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2022;-;;-;;-;;150;14/08/2023;03/04/2023;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3533;FACULDADE CERES;FACERES;Privada com fins lucrativos;5000981;MEDICINA;Bacharelado;Presencial;5;2025;4;2023;3;2025;4;2023;120;13/08/2012;06/06/2012;Em Atividade;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;1199575;MEDICINA;Bacharelado;Presencial;4;2025;-;;-;;-;;300;01/03/2021;22/12/2020;Em Atividade;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;1621050;MEDICINA VETERINÁRIA;Bacharelado;A Distância;-;;-;;-;;-;;800;16/01/2023;15/12/2022;Em Extinção;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;1621067;BIOMEDICINA;Bacharelado;A Distância;-;;-;;-;;-;;800;16/01/2023;15/12/2022;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;1684214;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;200;Não iniciado;06/09/2024;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;1711076;MEDICINA VETERINÁRIA;Bacharelado;Semipresencial;-;;-;;-;;-;;800;Não iniciado;25/09/2025;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;1711810;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;800;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Privada com fins lucrativos;94925;BIOMEDICINA;Bacharelado;Presencial;4;2010;3;2023;3;2023;2;2023;100;05/06/2006;01/06/2006;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Privada com fins lucrativos;1409835;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2022;3;2023;3;2023;3;2023;240;06/02/2018;23/08/2017;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Privada com fins lucrativos;1505112;BIOMEDICINA;Bacharelado;A Distância;4;2024;3;2023;2;2023;SC;2023;1000;03/02/2020;01/10/2019;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Privada com fins lucrativos;1702033;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;1000;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3603;FACULDADE ANHANGUERA DE GUARULHOS;-;Privada com fins lucrativos;100057;BIOMEDICINA;Bacharelado;Presencial;3;2012;3;2023;2;2023;2;2023;150;25/02/2008;09/01/2007;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3610;Centro Universitário ICESP;Unicesp;Privada com fins lucrativos;105310;BIOMEDICINA;Bacharelado;Presencial;3;2015;3;2023;2;2023;2;2023;200;01/02/2007;17/07/2006;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3610;Centro Universitário ICESP;Unicesp;Privada com fins lucrativos;1651293;MEDICINA VETERINÁRIA;Bacharelado;A Distância;-;;-;;-;;-;;400;Não iniciado;07/08/2023;Em Extinção;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3610;Centro Universitário ICESP;Unicesp;Privada com fins lucrativos;1665188;BIOMEDICINA;Bacharelado;A Distância;-;;-;;-;;-;;400;Não iniciado;26/12/2023;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3610;Centro Universitário ICESP;Unicesp;Privada com fins lucrativos;1711378;MEDICINA VETERINÁRIA;Bacharelado;Semipresencial;-;;-;;-;;-;;400;Não iniciado;25/09/2025;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3610;Centro Universitário ICESP;Unicesp;Privada com fins lucrativos;1711837;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;400;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3610;Centro Universitário ICESP;Unicesp;Privada com fins lucrativos;5000789;MEDICINA VETERINÁRIA;Bacharelado;Presencial;3;2019;3;2023;4;2023;3;2023;150;11/05/2011;11/05/2011;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3613;FACULDADES INTEGRADAS IESGO;IESGO;Privada com fins lucrativos;1536595;BIOMEDICINA;Bacharelado;Presencial;4;2024;-;;-;;-;;100;01/02/2021;23/10/2020;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3615;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;Privada sem fins lucrativos;87537;MEDICINA;Bacharelado;Presencial;5;2025;3;2023;4;2025;3;2023;192;30/01/2006;01/09/2005;Em Atividade;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3618;FACULDADE LUSÓFONA DE SÃO PAULO;FL-SP;Privada com fins lucrativos;105986;BIOMEDICINA;Bacharelado;Presencial;2;2023;2;2023;1;2023;2;2023;200;11/02/2008;25/09/2007;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Privada sem fins lucrativos;1551639;MEDICINA VETERINÁRIA;Bacharelado;Presencial;5;2025;-;;-;;-;;110;08/06/2021;30/11/2020;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Privada sem fins lucrativos;1595935;BIOMEDICINA;Bacharelado;Presencial;4;2025;-;;-;;-;;200;29/03/2022;24/09/2021;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3649;CENTRO UNIVERSITÁRIO CIDADE VERDE;UniCV;Privada com fins lucrativos;1541963;BIOMEDICINA;Bacharelado;Presencial;4;2024;-;;-;;-;;100;22/02/2021;10/09/2020;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3649;CENTRO UNIVERSITÁRIO CIDADE VERDE;UniCV;Privada com fins lucrativos;1632567;BIOMEDICINA;Bacharelado;A Distância;-;;-;;-;;-;;1000;Não iniciado;17/02/2023;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3649;CENTRO UNIVERSITÁRIO CIDADE VERDE;UniCV;Privada com fins lucrativos;1709006;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;16000;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3688;FACULDADES INTEGRADAS DO VALE DO IVAÍ;-;Privada sem fins lucrativos;1527653;BIOMEDICINA;Bacharelado;Presencial;4;2022;-;;-;;-;;80;06/02/2023;29/11/2022;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3691;FACULDADE DE TECNOLOGIA TUPY DE SÃO BENTO DO SUL;FTT-SBS;Privada sem fins lucrativos;1441286;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2023;3;2023;3;2023;2;2023;114;01/07/2019;01/07/2019;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3758;Faculdade UNISUL de Florianópolis;-;Privada com fins lucrativos;1350877;BIOMEDICINA;Bacharelado;Presencial;4;2022;3;2023;2;2023;1;2023;80;02/01/2018;30/05/2017;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3758;Faculdade UNISUL de Florianópolis;-;Privada com fins lucrativos;1405903;MEDICINA VETERINÁRIA;Bacharelado;Presencial;4;2022;3;2023;3;2023;1;2023;100;29/04/2019;01/03/2019;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3779;FACULDADE ESTÁCIO DE SANTO ANDRÉ;ESTÁCIO SANTO ANDRÉ;Privada com fins lucrativos;1500711;BIOMEDICINA;Bacharelado;Presencial;5;2025;-;;-;;-;;60;01/02/2022;30/09/2021;Em Atividade;;;;;;;;
3783;FACULDADE PARAENSE DE ENSINO;FAPEN;Privada com fins lucrativos;1441084;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;100;Não iniciado;03/09/2019;Extinto;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3786;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;Privada com fins lucrativos;1441109;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;100;Não iniciado;18/06/2018;Extinto;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3789;FACULDADE EVANGÉLICA DE GOIANÉSIA;FACEG;Privada sem fins lucrativos;1613732;MEDICINA VETERINÁRIA;Bacharelado;Presencial;-;;-;;-;;-;;120;01/08/2023;20/03/2023;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3797;CENTRO UNIVERSITÁRIO GUAIRACÁ;UNIGUAIRACÁ;Privada com fins lucrativos;1556811;MEDICINA VETERINÁRIA;Bacharelado;Presencial;3;2025;-;;-;;-;;100;22/02/2021;14/12/2020;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3797;CENTRO UNIVERSITÁRIO GUAIRACÁ;UNIGUAIRACÁ;Privada com fins lucrativos;1556845;BIOMEDICINA;Bacharelado;Presencial;-;;-;;-;;-;;100;06/02/2023;14/12/2020;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3797;CENTRO UNIVERSITÁRIO GUAIRACÁ;UNIGUAIRACÁ;Privada com fins lucrativos;1556846;BIOMEDICINA;Bacharelado;A Distância;4;2024;-;;-;;-;;1000;22/02/2021;14/12/2020;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3797;CENTRO UNIVERSITÁRIO GUAIRACÁ;UNIGUAIRACÁ;Privada com fins lucrativos;1702051;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;1000;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3797;CENTRO UNIVERSITÁRIO GUAIRACÁ;UNIGUAIRACÁ;Privada com fins lucrativos;1709574;MEDICINA VETERINÁRIA;Bacharelado;Semipresencial;-;;-;;-;;-;;20000;Não iniciado;25/09/2025;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3817;Centro Universitário Maurício de Nassau de João Pessoa;-;Privada sem fins lucrativos;1258119;BIOMEDICINA;Bacharelado;Presencial;4;2019;4;2023;3;2023;3;2023;240;24/11/2014;12/11/2014;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3817;Centro Universitário Maurício de Nassau de João Pessoa;-;Privada sem fins lucrativos;1351373;MEDICINA VETERINÁRIA;Bacharelado;Presencial;3;2022;4;2023;4;2023;4;2023;200;01/02/2018;11/12/2017;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3817;Centro Universitário Maurício de Nassau de João Pessoa;-;Privada sem fins lucrativos;1366293;BIOMEDICINA;Bacharelado;Presencial;3;2017;-;;-;;-;;240;11/09/2018;30/05/2018;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;112972;MEDICINA VETERINÁRIA;Bacharelado;Presencial;3;2012;4;2023;3;2023;4;2023;150;28/07/2008;12/06/2008;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;1187881;BIOMEDICINA;Bacharelado;Presencial;3;2017;4;2023;3;2023;3;2023;60;04/02/2013;14/11/2011;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;1375315;BIOMEDICINA;Bacharelado;A Distância;4;2024;-;;-;;-;;40;09/03/2021;26/10/2016;Em Extinção;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;1375332;MEDICINA VETERINÁRIA;Bacharelado;A Distância;-;;-;;-;;-;;40;09/03/2021;26/10/2016;Em Extinção;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;1483529;PARAMEDICINA;Tecnológico;Presencial;-;;-;;-;;-;;40;09/05/2019;26/04/2019;Extinto;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;1702058;BIOMEDICINA;Bacharelado;Semipresencial;-;;-;;-;;-;;40;Não iniciado;25/09/2025;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;1702910;MEDICINA VETERINÁRIA;Bacharelado;Semipresencial;-;;-;;-;;-;;40;Não iniciado;25/09/2025;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Pública Federal;113504;MEDICINA;Bacharelado;Presencial;4;2018;3;2023;4;2025;2;2023;100;01/08/2007;-;Em Atividade;9;Saúde e bem-estar;91;Saúde;912;Medicina;0912M01;Medicina
3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Pública Federal;1681421;MEDICINA VETERINÁRIA;Bacharelado;Presencial;-;;-;;-;;-;;40;10/03/2025;14/08/2024;Em Atividade;8;Agricultura, silvicultura, pesca e veterinária;84;Veterinária;841;Veterinária;0841M01;Medicina veterinária
3853;Centro Universitário Maurício de Nassau de Natal;UNINASSAU;Privada com fins lucrativos;1258307;BIOMEDICINA;Bacharelado;Presencial;4;2023;3;2019;2;2019;3;2019;240;06/03/2015;06/03/2015;Em Atividade;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;0914B01;Biomedicina
