Ano;Semestre;Nome Mantenedora;CÛdigo e-MEC da Mantenedora;CNPJ da mantenedora;Nome da IES;CÛdigo e-MEC da IES;OrganizaÁ„o AcadÍmica da IES;UF da IES;MunicÌpio da IES;Nome do Local de oferta;CÛdigo do Local de Oferta;MunicÌpio do Local de Oferta;UF do Local de Oferta;Nome da Microregi„o;CÛdigo da Microregi„o;CÛdigo da Mesorregi„o;Nome da Mesorregi„o;¡rea do conhecimento;Sub·rea do conhecimento;CÛd. Do Grupo de PreferÍncia; Nota de Corte GP ;CÛdigo do Curso;Nome do Curso;Turno;Grau;Conceito;Vagas autorizadas e-mec;Vagas ofertadas FIES;Vagas alÈm da Oferta;Vagas ocupadas; Valor bruto do curso ; 1 Semestre Bruto ; 2 Semestre Bruto ; 3 Semestre Bruto ; 4 Semestre Bruto ; 5 Semestre Bruto ; 6 Semestre Bruto ; 7 Semestre Bruto ; 8 Semestre Bruto ; 9 Semestre Bruto ; 10 Semestre Bruto ; 11 Semestre Bruto ; 12 Semestre Bruto ; Valor do curso para o Fies ; 1 Semestre Fies ; 2 Semestre Fies ; 3 Semestre Fies ; 4 Semestre Fies ; 5 Semestre Fies ; 6 Semestre Fies ; 7 Semestre Fies ; 8 Semestre Fies ; 9 Semestre Fies ; 10 Semestre Fies ; 11 Semestre Fies ; 12 Semestre Fies 
2021;1;ISCP - SOCIEDADE EDUCACIONAL LTDA.;321;62596408000125;UNIVERSIDADE ANHEMBI MORUMBI;466;Universidade;SP;S„o Paulo;CAMPUS MOOCA;2503;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;COMUNICA«√O SOCIAL, JORNALISMO, PUBLICIDADE, MARKETING E CURSOS RELACIONADOS;120985; 556,36 ;55830;COMUNICA«√O SOCIAL - PUBLICIDADE E PROPAGANDA;MATUTINO;Bacharelado;3;300;90;0;0; 75.375,24 ; 10.428,00 ; 9.504,00 ; 9.409,92 ; 8.700,00 ; 9.547,08 ; 8.931,36 ; 9.798,30 ; 9.056,58 ; -   ; -   ; -   ; -   ; 75.375,24 ; 10.428,00 ; 9.504,00 ; 9.409,92 ; 8.700,00 ; 9.547,08 ; 8.931,36 ; 9.798,30 ; 9.056,58 ; -   ; -   ; -   ; -   
2021;1;BRASIL EDUCACAO S/A;3052;05648257000178;CENTRO UNIVERSIT¡RIO UNA;344;Centro Universit·rio;MG;Belo Horizonte;Campus Sede AimorÈs e NEAD;1842;Belo Horizonte;MG;Belo Horizonte;31030;3107;Metropolitana de Belo Horizonte;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;PEDAGOGIA;119727; 500,78 ;72947;PEDAGOGIA;NOTURNO;Licenciatura;4;100;40;0;0; 28.512,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; -   ; -   ; -   ; -   ; 28.512,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; 3.564,00 ; -   ; -   ; -   ; -   
2021;1;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;545;02608755000107;Centro Universit·rio Est·cio do Recife;1077;Centro Universit·rio;PE;Recife;ABDIAS DE CARVALHO;658241;Recife;PE;Recife;26017;2605;Metropolitana de Recife;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;118975; 565,36 ;1174541;FARM¡CIA;MATUTINO;Bacharelado;4;50;20;30;3; 64.277,10 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; -   ; -   ; 44.994,00 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; -   ; -   
2021;1;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;545;02608755000107;CENTRO UNIVERSIT¡RIO EST¡CIO DE SERGIPE;2122;Centro Universit·rio;SE;Aracaju;ARACAJU;100687;Aracaju;SE;Aracaju;28011;2803;Leste Sergipano;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;119178; 505,74 ;1300407;CI NCIAS CONT¡BEIS;MATUTINO;Bacharelado;4;60;24;36;0; 35.650,32 ; 4.456,29 ; 4.456,29 ; 4.456,29 ; 4.456,29 ; 4.456,29 ; 4.456,29 ; 4.456,29 ; 4.456,29 ; -   ; -   ; -   ; -   ; 24.955,20 ; 3.119,40 ; 3.119,40 ; 3.119,40 ; 3.119,40 ; 3.119,40 ; 3.119,40 ; 3.119,40 ; 3.119,40 ; -   ; -   ; -   ; -   
2021;1;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.;545;02608755000107;Centro Universit·rio Est·cio do Cear·;1107;Centro Universit·rio;CE;Fortaleza;CENTRO (CE);1071933;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS NAO PRIORITARIOS;COMUNICA«√O SOCIAL, JORNALISMO, PUBLICIDADE, MARKETING E CURSOS RELACIONADOS;118568; 595,34 ;1349154;JORNALISMO;NOTURNO;Bacharelado;3;100;30;70;1; 51.421,68 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; 6.427,71 ; -   ; -   ; -   ; -   ; 35.995,20 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; 4.499,40 ; -   ; -   ; -   ; -   
2021;1;SOCEC- SOCIEDADE CAPIBARIBE DE EDUCACAO E CULTURA LTDA;1198;41229501000121;CENTRO UNIVERSIT¡RIO DOS GUARARAPES;1805;Centro Universit·rio;PE;Jaboat„o dos Guararapes;UNIDADE SEDE;658779;Jaboat„o dos Guararapes;PE;Recife;26017;2605;Metropolitana de Recife;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;119022; 572,26 ;5000009;CI NCIAS CONT¡BEIS;NOTURNO;Bacharelado;4;70;28;0;1; 53.335,68 ; 6.666,96 ; 6.666,96 ; 6.666,96 ; 6.666,96 ; 6.666,96 ; 6.666,96 ; 6.666,96 ; 6.666,96 ; -   ; -   ; -   ; -   ; 50.668,88 ; 6.333,61 ; 6.333,61 ; 6.333,61 ; 6.333,61 ; 6.333,61 ; 6.333,61 ; 6.333,61 ; 6.333,61 ; -   ; -   ; -   ; -   
2021;1;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A;16452;04310392000146;FACULDADE ANHANG√úERA DE CAMPINAS;4826;Faculdade ;SP;Campinas;FACULDADE ANHANGUERA DE CAMPINAS - UNIDADE IV (SEDE);659945;Campinas;SP;Campinas;35032;3507;Campinas;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;120645; 605,84 ;1303464;PSICOLOGIA;MATUTINO;Bacharelado;4;80;32;48;0; 97.114,08 ; 10.060,74 ; 10.382,16 ; 10.593,42 ; 8.967,24 ; 10.090,56 ; 8.520,60 ; 9.624,84 ; 9.624,84 ; 9.624,84 ; 9.624,84 ; -   ; -   ; 61.574,76 ; 5.214,24 ; 5.814,00 ; 5.770,46 ; 4.408,52 ; 7.140,33 ; 5.984,01 ; 6.810,80 ; 6.810,80 ; 6.810,80 ; 6.810,80 ; -   ; -   
2021;1;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A;16452;04310392000146;FACULDADE ANHANG√úERA DE PIRACICABA;4656;Faculdade ;SP;Piracicaba;CAMPUS - PIRACICABA - PIRACICAMIRIM;659895;Piracicaba;SP;Piracicaba;35028;3506;Piracicaba;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;CI NCIA DA COMPUTA«√O E SISTEMAS DE INFORMA«√O E CURSOS RELACIONADOS;120554; 543,68 ;104836;CI NCIA DA COMPUTA«√O;NOTURNO;Bacharelado;4;150;60;90;0; 52.726,98 ; 6.178,14 ; 6.084,36 ; 6.691,56 ; 5.447,16 ; 6.089,88 ; 7.029,00 ; 7.828,08 ; 7.378,80 ; -   ; -   ; -   ; -   ; 35.174,94 ; 3.954,00 ; 3.894,00 ; 4.165,92 ; 3.060,36 ; 4.442,72 ; 4.936,46 ; 5.539,37 ; 5.182,11 ; -   ; -   ; -   ; -   
2021;1;INSTITUICAO BAIANA DE ENSINO SUPERIOR LTDA;2274;05817107000140;CENTRO UNIVERSIT√ÅRIO DOM PEDRO II;3588;Centro Universit·rio;BA;Salvador;CAMPUS  - SALVADOR - COM…RCIO;659553;Salvador;BA;Salvador;29021;2905;Metropolitana de Salvador;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;PEDAGOGIA;119389; 541,74 ;91776;PEDAGOGIA;MATUTINO;Licenciatura;4;100;40;60;1; 28.992,00 ; 3.624,00 ; 3.624,00 ; 3.624,00 ; 3.624,00 ; 3.624,00 ; 3.624,00 ; 3.624,00 ; 3.624,00 ; -   ; -   ; -   ; -   ; 28.267,20 ; 3.533,40 ; 3.533,40 ; 3.533,40 ; 3.533,40 ; 3.533,40 ; 3.533,40 ; 3.533,40 ; 3.533,40 ; -   ; -   ; -   ; -   
2021;1;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA;16248;15121017000174;Faculdade Unirb - ParnaÌba;14297;Faculdade ;PI;ParnaÌba;PARNAÕBA SABIAZAL;1112643;ParnaÌba;PI;Litoral Piauiense;22002;2201;Norte Piauiense;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA CIVIL E AMBIENTAL, ARQUITETURA E CURSOS RELACIONADOS;118417; 485,38 ;1349299;ENGENHARIA CIVIL;NOTURNO;Bacharelado;3;100;30;70;0; 99.000,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; -   ; -   ; 99.000,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; 9.900,00 ; -   ; -   
2021;1;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA;16248;15121017000174;Faculdade UNIRB - NATAL;15428;Faculdade ;RN;Natal;SEDE NOVA - BARRO VERMELHO;1115593;Natal;RN;Natal;24018;2404;Leste Potiguar;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;118700; 571,32 ;1364408;NUTRI«√O;MATUTINO;Bacharelado;3;100;30;70;0; 71.376,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; -   ; -   ; -   ; -   ; 71.376,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; 8.922,00 ; -   ; -   ; -   ; -   
2021;1;YDUQS EDUCACIONAL LTDA.;1174;03681572000171;Centro Universit·rio Fanor Wyden;1772;Centro Universit·rio;CE;Fortaleza;BEZERRA DE MENEZES;1093024;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;118581; 586,42 ;1172150;ADMINISTRA«√O;NOTURNO;Bacharelado;4;100;40;0;0; 42.534,96 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; -   ; -   ; -   ; -   ; 42.534,96 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; 5.316,87 ; -   ; -   ; -   ; -   
2021;1;YDUQS EDUCACIONAL LTDA.;1174;03681572000171;Centro Universit·rio Fanor Wyden;1772;Centro Universit·rio;CE;Fortaleza;DUNAS - CE;102260;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS DA AREA DE SAUDE;SERVI«O SOCIAL, FONOAUDIOLOGIA, TERAPIA OCUPACIONAL E CURSOS RELACIONADOS;118532; 510,34 ;1283692;RADIOLOGIA;MATUTINO;TecnolÛgico;4;50;20;0;0; 28.018,92 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; -   ; -   ; -   ; -   ; -   ; -   ; 28.018,92 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; 4.669,82 ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;YDUQS EDUCACIONAL LTDA.;1174;03681572000171;Centro Universit·rio Fanor Wyden;1772;Centro Universit·rio;CE;Fortaleza;BEZERRA DE MENEZES;1093024;Fortaleza;CE;Fortaleza;23016;2303;Metropolitana de Fortaleza;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA EL…TRICA, ELETR‘NICA, DA COMPUTA«√O E CURSOS RELACIONADOS;118546; 493,24 ;1322216;ENGENHARIA EL…TRICA;NOTURNO;Bacharelado;3;80;24;0;3; 73.141,40 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; -   ; -   ; 73.141,40 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; 7.314,14 ; -   ; -   
2021;1;SOCIEDADE CENTRAL DE ENSINO SUPERIOR - EPP;1118;03110303000155;FACULDADE CENTRAL DE CRISTALINA;1696;Faculdade ;GO;Cristalina;CAMPUS  - CRISTALINA - CENTRO;658693;Cristalina;GO;Entorno de BrasÌlia;52012;5204;Leste Goiano;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;122145; 460,24 ;1475419;CI NCIAS CONT¡BEIS;NOTURNO;Bacharelado;4;45;15;10;0; 28.147,20 ; 3.293,40 ; 3.293,40 ; 3.293,40 ; 3.293,40 ; 3.393,40 ; 3.393,40 ; 4.093,40 ; 4.093,40 ; -   ; -   ; -   ; -   ; 26.244,00 ; 2.994,00 ; 2.994,00 ; 2.994,00 ; 2.994,00 ; 3.094,00 ; 3.094,00 ; 4.040,00 ; 4.040,00 ; -   ; -   ; -   ; -   
2021;1;FAPEC - FUNDACAO ALAGOANA DE PESQUISA, EDUCACAO E CULTURA;1290;01073457000199;Centro Universit·rio Mario Pontes Juc·;1965;Centro Universit·rio;AL;MaceiÛ;UNIDADE SEDE;658907;MaceiÛ;AL;MaceiÛ;27011;2703;Leste Alagoano;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;119073; 611,20 ;1260699;FISIOTERAPIA;MATUTINO;Bacharelado;4;50;20;20;0; 64.994,80 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; 6.499,48 ; -   ; -   ; 45.496,20 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; 4.549,62 ; -   ; -   
2021;1;SESP SOCIEDADE EDUCACIONAL SUPERIOR DE PONTE NOVA LTDA;1711;05126777000110;FACULDADE DIN¬MICA DO VALE DO PIRANGA;2636;Faculdade ;MG;Ponte Nova;UNIDADE SEDE;659249;Ponte Nova;MG;Ponte Nova;31060;3112;Zona da Mata;CURSOS DA AREA DE SAUDE;MEDICINA;119945; 741,12 ;1189607;MEDICINA;INTEGRAL;Bacharelado;4;61;1;0;1; 587.160,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 587.160,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 ; 48.930,00 
2021;1;CENTRO SOCIAL CLODOVEU ARRUDA;2434;09533217000131;FACULDADE LUCIANO FEIJ√O;3862;Faculdade ;CE;Sobral;FACULDADE LUCIANO FEIJ√O;1076740;Sobral;CE;Sobral;23005;2301;Noroeste Cearense;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;118487; 494,10 ;1384831;ENFERMAGEM;MATUTINO;Bacharelado;5;195;97;98;4; 89.482,10 ; 7.380,00 ; 7.380,00 ; 7.564,45 ; 7.595,20 ; 9.009,70 ; 9.009,70 ; 10.147,40 ; 9.424,85 ; 10.985,40 ; 10.985,40 ; -   ; -   ; 81.763,88 ; 6.765,00 ; 6.765,00 ; 6.931,00 ; 6.958,68 ; 8.231,73 ; 8.231,73 ; 9.255,66 ; 8.605,36 ; 10.009,86 ; 10.009,86 ; -   ; -   
2021;1;ASSOCIACAO DE ENSINO SUPERIOR DE SAO ROQUE;650;58988197000107;CENTRO UNIVERSIT¡RIO S√O ROQUE;923;Centro Universit·rio;SP;S„o Roque;CAMPUS  - S√O ROQUE - CENTRO;658169;S„o Roque;SP;Sorocaba;35046;3512;Macro Metropolitana Paulista;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120829; 564,06 ;17545;ADMINISTRA«√O;NOTURNO;Bacharelado;4;120;48;48;0; 57.360,00 ; 7.170,00 ; 7.170,00 ; 7.170,00 ; 7.170,00 ; 7.170,00 ; 7.170,00 ; 7.170,00 ; 7.170,00 ; -   ; -   ; -   ; -   ; 28.285,00 ; 2.695,00 ; 3.162,00 ; 3.162,00 ; 3.162,00 ; 4.026,00 ; 4.026,00 ; 4.026,00 ; 4.026,00 ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;FACULDADE DE RIBEIR√O PRETO;1465;Faculdade ;SP;Ribeir„o Preto;NOVA SEDE - AVENIDA NOVE DE JULHO, 2290, JARDIM AM…RICA;1107241;Ribeir„o Preto;SP;Ribeir„o Preto;35014;3502;Ribeir„o Preto;CURSOS NAO PRIORITARIOS;COMUNICA«√O SOCIAL, JORNALISMO, PUBLICIDADE, MARKETING E CURSOS RELACIONADOS;120412; 553,54 ;73527;PUBLICIDADE E PROPAGANDA;NOTURNO;Bacharelado;3;50;13;1;0; 50.892,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 10.326,00 ; 10.326,00 ; -   ; -   ; -   ; -   ; 46.668,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 9.726,00 ; 9.726,00 ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;FACULDADE DE PRESIDENTE EPIT¡CIO - FAPE;1096;Faculdade ;SP;Presidente Epit·cio;CAMPUS  - PRESIDENTE EPIT¡CIO - CENTRO;658255;Presidente Epit·cio;SP;Presidente Prudente;35036;3508;Presidente Prudente;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;120701; 582,14 ;52879;CI NCIAS CONT¡BEIS;NOTURNO;Bacharelado;4;50;18;1;0; 50.892,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 10.326,00 ; 10.326,00 ; -   ; -   ; -   ; -   ; 46.668,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 9.726,00 ; 9.726,00 ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;FACULDADE DE PRESIDENTE PRUDENTE;1711;Faculdade ;SP;Presidente Prudente;UNIDADE SEDE;658705;Presidente Prudente;SP;Presidente Prudente;35036;3508;Presidente Prudente;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;120672; 566,54 ;1109419;ENFERMAGEM;NOTURNO;Bacharelado;4;70;26;1;1; 99.768,00 ; 6.936,00 ; 6.936,00 ; 6.936,00 ; 6.936,00 ; 6.936,00 ; 6.936,00 ; 14.538,00 ; 14.538,00 ; 14.538,00 ; 14.538,00 ; -   ; -   ; 85.550,40 ; 6.242,40 ; 6.242,40 ; 6.242,40 ; 6.242,40 ; 6.242,40 ; 6.242,40 ; 12.024,00 ; 12.024,00 ; 12.024,00 ; 12.024,00 ; -   ; -   
2021;1;ASSOCIACAO DE ENSINO SUPERIOR DE NOVA IGUACU;230;30834196000180;UNIVERSIDADE IGUA«U;330;Universidade;RJ;Nova IguaÁu;CAMPUS  - NOVA IGUA«U - JARDIM NOVA ERA;657839;Nova IguaÁu;RJ;Rio de Janeiro;33018;3306;Metropolitana do Rio de Janeiro;CURSOS NAO PRIORITARIOS;MEDICINA VETERIN¡RIA;120314; 651,38 ;1368375;MEDICINA VETERIN¡RIA;VESPERTINO;Bacharelado;Autorizado;160;20;0;2; 125.040,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; 12.504,00 ; -   ; -   ; 78.600,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; 7.860,00 ; -   ; -   
2021;1;ASSOBES ENSINO SUPERIOR LTDA.;519;01711282000106;CENTRO UNIVERSIT¡RIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN;1446;Centro Universit·rio;DF;BrasÌlia;CAMPUS DE ¡GUAS CLARAS;26032;BrasÌlia;DF;BrasÌlia;53001;5301;Distrito Federal;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;CI NCIA DA COMPUTA«√O E SISTEMAS DE INFORMA«√O E CURSOS RELACIONADOS;122202; 571,32 ;55542;AN¡LISE E DESENVOLVIMENTO DE SISTEMAS;MATUTINO;TecnolÛgico;4;75;30;45;0; 14.513,20 ; 3.815,28 ; 3.563,15 ; 3.393,47 ; 3.741,30 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 11.229,04 ; 2.670,70 ; 2.850,52 ; 2.714,78 ; 2.993,04 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;ASSOCIACAO ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;412;61825675000164;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;636;Faculdade ;SP;S„o Paulo;¡LVARO ALVIM;657997;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;MODA, DESENHO INDUSTRIAL, MUSEOLOGIA, CINEMA E CURSOS RELACIONADOS;120970; 639,22 ;1440446;CINEMA E AUDIOVISUAL;INTEGRAL;Bacharelado;Autorizado;100;20;20;2; 213.168,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; -   ; -   ; -   ; -   ; 213.168,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; 26.646,00 ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;Faculdade de S„o Caetano do Sul;1972;Faculdade ;SP;S„o Caetano do Sul;UNIDADE SEDE;697660;S„o Caetano do Sul;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120998; 553,52 ;103033;ADMINISTRA«√O;MATUTINO;Bacharelado;4;50;1;1;0; 40.320,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; -   ; -   ; -   ; -   ; 36.288,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; -   ; -   ; -   ; -   
2021;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;159;62984091000102;UNIVERSIDADE CRUZEIRO DO SUL;221;Universidade;SP;S„o Paulo;CAMPUS SANTO AMARO;1107467;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120996; 556,02 ;1497540;GEST√O COMERCIAL;MATUTINO;TecnolÛgico;Autorizado;100;25;0;0; 30.555,00 ; 7.638,75 ; 7.638,75 ; 7.638,75 ; 7.638,75 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 11.626,13 ; 2.796,05 ; 2.943,36 ; 2.943,36 ; 2.943,36 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;FACEB EDUCACAO LTDA;1117;03099921000141;CENTRO UNIVERSIT¡RIO UNA DE BOM DESPACHO;15452;Centro Universit·rio;MG;Bom Despacho;Bom Despacho;1050080;Bom Despacho;MG;Bom Despacho;31026;3106;Central Mineira;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;CI NCIA DA COMPUTA«√O E SISTEMAS DE INFORMA«√O E CURSOS RELACIONADOS;119660; 519,38 ;51307;SISTEMAS DE INFORMA«√O;NOTURNO;Bacharelado;4;120;48;0;0; 67.968,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; -   ; -   ; -   ; -   ; 67.968,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; 8.496,00 ; -   ; -   ; -   ; -   
