NU_ANO;CO_CURSO;QE_I18;QE_I19;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26;QE_I27;QE_I28;QE_I29;QE_I30;QE_I31;QE_I32;QE_I33;QE_I34;QE_I35;QE_I36;QE_I37;QE_I38;QE_I39;QE_I40;QE_I41;QE_I42;QE_I43;QE_I44;QE_I45;QE_I46;QE_I47;QE_I48;QE_I49;QE_I50;QE_I51;QE_I52;QE_I53;QE_I54;QE_I55;QE_I56;QE_I57;QE_I58
2025;1190280;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;2392;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1408508;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5001294;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1397772;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5001294;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5000931;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1190280;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5000979;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5000979;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;2392;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1179189;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;59414;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;8698;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1399616;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;100956;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1202547;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1390317;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1261971;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;2392;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5001294;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;121850;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5000979;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;2392;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1108786;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5001294;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1108786;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1457707;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;18594;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;10289;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;72681;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;2392;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5001294;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5000979;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1421100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;5000930;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1399618;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1390311;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1258021;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1483768;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;1101742;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;2304;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;48854;6;3;6;4;6;6;5;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;6;6;9;10
2025;1317634;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;14725;6;6;4;4;4;5;4;6;4;1;2;2;2;2;6;4;4;5;3;2;3;4;4;2;2;3;4;4;4;2;4;4;4;3;3;2;3;2;3;7;7
2025;12970;4;4;3;4;4;2;2;5;2;1;2;4;2;3;4;5;4;5;3;3;5;5;2;4;1;5;5;6;5;2;6;2;5;3;4;4;4;5;5;10;10
2025;66248;5;1;1;2;4;2;4;5;5;1;4;1;3;1;3;3;4;3;3;3;2;4;1;4;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5
2025;1191415;3;3;3;3;3;2;2;3;3;1;1;1;1;1;4;4;4;4;4;4;4;3;3;4;4;4;4;5;4;5;6;6;6;6;6;6;6;6;6;9;9
2025;57852;3;3;2;3;4;3;2;3;3;1;3;1;3;2;3;2;3;4;2;2;6;3;2;3;2;6;5;5;3;1;4;5;6;6;4;2;2;5;5;9;6
2025;86288;4;3;4;4;1;5;4;4;3;1;6;4;3;3;2;6;4;6;5;4;3;1;3;3;5;6;6;6;6;6;6;5;6;6;5;6;6;6;6;7;9
2025;11114;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2025;13453;3;3;8;4;2;1;3;5;6;1;6;1;1;1;2;4;2;6;4;1;1;5;1;1;1;4;2;6;5;8;6;8;4;5;5;7;6;6;6;9;9
2025;4720;1;3;8;1;2;3;3;5;1;1;3;3;2;2;1;3;5;4;2;3;6;4;5;6;6;2;2;6;6;2;3;1;6;3;6;5;6;2;4;6;8
2025;13723;5;5;2;2;4;4;4;5;4;1;5;6;6;5;3;5;5;5;5;5;6;6;6;6;5;5;5;6;5;4;4;3;6;6;6;4;6;5;5;9;9
2025;1178672;6;6;6;6;6;6;6;6;6;1;6;3;1;6;6;6;6;6;6;6;6;6;6;3;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;10
2025;90059;2;4;8;4;6;5;6;4;3;1;4;4;1;5;1;4;5;5;2;6;4;6;1;2;1;6;5;5;3;3;6;1;5;5;1;1;6;4;4;6;7
2025;18447;4;3;4;3;2;4;3;5;2;1;5;5;4;3;1;3;4;5;6;6;5;5;5;3;2;4;5;5;5;5;5;5;5;5;5;5;5;5;5;9;6
2025;1188900;6;6;6;6;4;4;4;1;6;1;6;1;2;5;6;4;5;6;5;6;6;6;5;5;3;5;5;6;5;5;4;3;5;5;5;5;6;5;6;8;8
2025;15839;5;5;5;3;6;5;5;5;6;1;5;2;3;1;1;3;3;4;3;1;4;3;4;1;1;4;6;2;3;3;3;3;4;4;4;2;3;3;3;8;8
2025;72681;1;4;6;5;6;6;3;3;6;1;6;1;8;1;5;3;3;3;3;5;3;6;7;7;7;5;6;5;3;1;4;4;3;4;5;4;4;4;4;10;8
2025;5000841;6;5;8;4;3;3;3;5;2;1;2;4;3;2;5;3;6;3;2;1;6;3;3;5;4;4;3;4;5;2;5;1;4;1;3;1;3;3;3;9;3
2025;6496;5;3;1;4;4;6;2;4;3;1;3;4;5;1;2;4;5;5;3;6;6;3;5;3;3;4;4;5;5;6;6;5;6;6;5;4;4;4;5;8;7
2025;13200;1;1;1;3;2;1;4;5;6;1;3;1;1;1;1;3;1;5;1;3;5;1;1;1;1;1;4;3;6;6;6;6;6;6;6;5;6;6;6;7;7
2025;13286;5;5;5;3;3;5;4;4;6;1;4;4;4;3;1;5;5;5;4;3;4;3;3;2;2;5;6;6;6;4;6;1;5;6;5;5;6;6;6;8;8
2025;1178672;4;6;8;3;3;6;6;5;6;1;6;5;4;4;5;4;6;6;4;6;6;6;4;5;3;6;6;6;6;6;6;8;6;6;6;5;6;6;6;8;9
2025;10289;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;3;1;1;1;2;1;1;1;1;1;1;4;8;1;3;3;2;2;1;1;1;1;8;0
2025;72681;3;2;8;6;6;6;6;6;6;1;6;6;6;3;2;6;6;6;7;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;3;6;6;6;10;9
2025;1385538;3;3;4;3;3;4;3;4;2;1;3;2;3;3;2;3;4;4;2;4;5;5;5;3;2;5;5;5;5;2;4;2;5;5;3;2;3;3;3;8;4
2025;1385538;1;1;2;2;2;2;1;1;2;1;1;1;3;1;1;2;2;3;1;2;1;1;2;2;1;4;6;6;6;2;6;6;6;6;6;5;5;6;6;8;1
2025;120983;6;4;3;4;1;3;2;3;3;1;2;3;6;3;3;4;4;3;3;3;2;6;6;6;1;2;3;5;3;3;6;6;6;6;6;6;6;6;6;6;8
2025;91219;6;6;8;1;1;6;3;6;3;1;6;6;6;6;6;6;6;3;3;6;6;6;6;6;1;1;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6
2025;1408261;1;1;3;6;2;6;2;4;5;1;4;4;1;1;1;3;3;5;6;5;6;6;6;4;6;5;6;5;6;6;6;1;6;6;5;1;1;6;6;9;3
2025;14359;3;4;8;3;1;6;4;6;3;1;3;1;2;1;1;3;3;6;1;1;2;1;2;2;1;6;6;6;5;2;6;1;6;6;5;4;5;5;3;0;8
2025;1188900;7;1;6;1;1;5;4;2;6;1;4;1;3;1;1;1;1;1;4;1;6;6;6;6;1;2;3;1;6;1;1;6;6;6;6;1;6;6;6;2;0
2025;1458090;3;3;6;2;1;1;5;5;6;1;6;6;6;1;2;5;5;5;5;5;6;5;5;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;10;10
2025;13424;3;2;4;5;3;3;3;3;3;1;3;3;3;3;2;4;4;5;5;3;3;2;3;2;2;5;5;5;4;3;5;1;5;2;3;4;3;4;5;10;7
2025;14359;7;7;7;7;7;7;7;6;3;1;1;6;2;7;7;2;6;6;7;1;1;1;1;3;2;4;6;6;6;1;6;1;6;6;6;1;6;6;6;4;4
2025;1465625;1;1;2;5;2;4;1;4;4;1;1;1;1;1;2;2;3;4;4;1;5;5;1;1;1;1;4;3;3;2;5;1;4;4;4;2;4;3;4;7;3
2025;1385538;1;3;3;5;4;6;2;3;3;1;1;2;4;1;1;6;6;4;1;4;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
2025;64918;2;3;3;6;3;4;3;6;5;1;5;6;8;4;4;6;6;6;6;6;5;4;6;6;4;6;6;6;6;6;6;6;6;6;4;4;4;4;4;6;6
2025;1214209;4;4;3;2;1;3;3;4;3;1;2;1;1;1;3;2;5;4;2;3;3;5;1;1;1;3;4;3;4;4;4;4;4;4;4;4;3;5;2;3;7
2025;1725;2;1;8;4;2;3;4;5;1;1;1;3;4;4;2;5;5;5;5;2;6;5;5;5;2;5;6;6;6;3;5;2;6;5;4;3;4;3;5;8;8
2025;2918;4;4;3;3;2;3;2;3;2;1;2;3;3;3;2;3;3;3;3;3;4;4;4;4;2;4;4;5;4;3;4;4;4;3;4;3;3;4;3;7;8
2025;1385538;6;6;6;5;6;6;4;5;6;1;5;3;3;3;1;4;5;6;5;5;4;6;6;4;3;5;6;6;6;6;5;5;5;6;5;6;6;6;6;10;7
2025;98406;1;1;1;3;3;3;3;3;3;1;3;1;1;1;1;1;1;3;3;1;3;1;1;1;1;2;3;3;3;3;1;1;3;3;3;1;3;3;3;7;0
2025;1178672;3;3;4;1;1;5;1;2;2;1;2;2;1;1;1;4;5;4;4;2;6;5;3;3;4;5;5;3;5;5;6;1;4;3;5;4;4;4;3;4;3
2025;15343;5;6;8;5;5;5;6;6;4;1;3;4;5;5;2;5;5;6;6;5;5;5;5;4;3;5;5;6;5;4;6;5;6;6;4;5;6;5;5;8;7
2025;90483;5;3;6;4;6;5;5;5;2;1;3;6;5;3;4;4;5;6;3;2;6;6;6;6;5;6;6;6;6;3;6;6;6;6;6;6;6;6;6;10;7
2025;12569;3;3;2;4;1;2;4;6;4;1;2;3;2;1;1;3;6;5;3;2;6;2;1;2;1;2;3;4;5;1;3;1;3;4;3;2;4;2;3;10;7
2025;14359;6;6;8;2;2;2;2;4;2;1;2;1;1;1;1;2;3;3;4;2;2;1;1;8;1;3;4;4;4;1;3;1;5;3;2;1;4;4;4;2;1
2025;1385538;1;3;5;6;6;6;6;6;6;1;6;6;6;5;2;6;6;6;6;5;5;5;5;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;8
2025;18605;1;2;1;7;2;1;7;7;1;1;7;2;1;1;2;1;1;1;1;1;1;8;8;8;8;7;1;1;1;7;1;1;1;1;1;1;1;1;1;7;7
2025;9805;3;2;2;6;6;6;1;6;2;1;2;3;1;6;6;6;6;6;6;6;6;6;6;6;4;4;6;6;6;3;4;3;6;6;6;3;6;6;6;10;10
2025;10289;5;5;2;5;3;3;5;4;5;1;5;4;4;3;4;5;4;4;4;5;6;6;4;5;5;5;5;5;5;3;5;1;3;4;4;4;4;4;4;10;8
2025;86288;2;2;3;1;1;1;2;4;1;1;1;1;1;1;1;4;1;2;1;2;1;2;2;4;3;3;2;2;3;2;4;2;2;1;1;2;1;1;1;0;0
2025;60660;2;2;3;3;2;3;3;3;4;1;3;2;1;2;3;3;4;4;2;1;3;4;2;1;1;2;3;3;2;2;4;1;2;1;1;1;1;3;1;8;0
2025;7837;2;1;8;5;6;3;3;5;2;1;6;5;3;4;6;6;5;6;5;3;2;4;4;2;2;6;6;6;6;6;6;6;6;6;6;4;6;6;6;10;10
2025;389;2;2;2;2;1;4;1;5;5;1;1;1;1;1;1;1;5;5;5;1;5;1;1;1;1;4;5;5;4;1;4;4;4;4;3;4;5;5;4;8;8
2025;5345;5;3;3;6;5;4;4;6;6;1;3;2;1;1;3;3;3;3;2;3;5;5;3;1;3;3;3;4;4;2;5;1;5;5;5;3;5;5;5;5;7
2025;1725;2;2;1;3;1;1;3;3;2;1;1;2;2;2;1;1;2;2;3;2;4;5;3;3;1;2;3;6;6;5;6;5;6;6;6;6;6;6;6;7;7
2025;13286;4;2;4;5;4;6;4;6;4;1;3;5;4;4;5;5;6;6;6;6;5;4;4;6;2;6;6;6;6;3;6;1;5;6;6;6;6;6;6;10;10
2025;1104264;5;1;1;3;1;1;2;5;3;1;2;1;1;2;3;3;4;5;1;5;3;3;1;1;1;4;4;4;5;2;5;1;3;1;1;1;3;5;4;9;7
2025;2918;6;3;8;4;1;6;6;6;6;1;6;6;4;6;4;6;6;6;6;6;6;6;6;6;3;6;6;5;5;5;6;6;6;3;6;6;6;6;6;10;8
2025;108014;6;5;1;5;2;4;4;5;3;1;4;4;4;3;2;3;4;3;4;6;5;3;3;2;1;6;6;5;5;4;6;1;4;4;2;3;3;4;3;6;8
2025;101228;2;2;5;3;2;5;3;5;4;1;3;1;1;1;2;3;4;5;5;3;4;2;1;3;1;5;5;5;5;5;4;3;3;4;5;2;3;4;4;8;7
2025;19086;2;2;3;2;2;2;2;4;4;1;2;1;1;1;1;2;1;3;1;2;1;1;1;1;1;3;6;6;6;2;6;1;6;6;6;6;6;6;6;7;3
2025;5345;6;6;6;5;2;4;6;6;6;1;6;6;5;6;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7
2025;1026;3;2;1;2;3;4;1;3;3;1;1;2;1;2;2;1;4;4;2;2;2;1;1;1;1;3;2;3;4;2;3;2;3;3;4;2;3;3;3;2;0
2025;8437;5;2;1;1;1;5;1;5;6;1;2;3;2;1;1;3;4;3;3;1;3;6;1;1;1;3;4;6;6;4;6;1;3;6;4;3;3;5;3;7;10
2025;12813;2;1;8;4;2;4;2;6;5;1;4;1;1;1;2;5;5;5;3;2;6;3;1;1;1;5;6;6;6;3;6;1;6;5;6;3;5;4;6;9;8
2025;38071;2;5;1;6;6;6;6;6;6;1;6;5;5;3;6;6;6;6;6;6;6;6;5;6;3;5;6;6;6;6;6;1;6;6;6;6;6;6;6;10;9
2025;12692;2;6;8;3;6;4;3;4;6;1;5;6;2;1;3;5;4;6;5;6;3;4;4;4;3;6;6;6;6;4;6;6;6;6;6;6;6;6;6;10;10
2025;1188900;6;3;3;5;5;5;4;4;6;1;3;2;2;3;5;3;6;4;3;5;5;5;2;2;2;3;4;4;4;2;2;2;4;5;5;5;5;5;5;10;4
2025;20249;6;6;5;2;6;6;6;6;6;1;5;3;3;3;6;4;6;6;5;6;6;5;4;3;3;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;3
2025;1183313;4;5;4;6;6;6;5;6;5;1;4;6;4;3;2;3;4;5;4;3;5;4;4;4;3;5;5;4;3;2;6;5;4;5;4;3;6;4;5;8;8
2025;1108281;2;3;2;4;4;2;3;5;4;1;2;5;1;1;1;3;4;4;4;6;5;3;3;4;2;3;4;6;4;4;5;5;6;6;3;4;4;5;6;8;4
2025;13286;4;5;6;3;1;4;3;5;3;1;3;3;3;3;2;3;3;4;3;3;4;3;2;1;3;3;4;5;6;2;6;5;6;6;5;6;6;6;6;9;9
2025;758;6;6;4;3;3;3;2;3;3;1;2;1;3;1;2;2;2;4;5;1;3;1;1;1;1;4;4;4;3;5;4;2;5;4;4;3;6;6;6;10;10
2025;10222;4;6;6;4;3;5;2;5;6;1;5;6;6;4;5;6;6;5;6;4;4;6;6;6;3;6;6;6;6;4;6;2;6;6;6;6;6;6;6;10;10
2025;1108153;3;4;4;3;3;2;4;2;6;1;6;1;3;3;3;4;4;5;6;7;6;4;2;4;3;6;6;6;6;6;6;3;6;6;6;6;6;6;6;10;8
2025;1399486;3;3;6;6;1;6;4;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1292725;5;3;4;4;4;4;4;5;6;1;3;2;3;3;3;3;5;5;4;5;3;6;4;1;1;6;6;6;6;1;6;1;6;6;6;5;6;6;6;9;9
2025;11446;4;2;2;5;2;6;5;5;2;1;2;2;1;2;1;4;5;5;2;1;6;5;2;2;1;5;5;4;5;1;5;1;4;1;4;2;4;4;4;7;5
2025;14359;5;4;2;3;2;4;1;6;4;1;3;2;1;4;1;1;4;4;3;5;1;1;1;1;1;5;4;5;5;1;6;1;6;6;6;4;6;5;5;9;7
2025;18605;1;1;1;2;2;3;4;2;2;1;1;1;1;1;1;3;1;3;3;5;6;3;3;3;1;1;3;3;2;1;2;1;2;2;2;2;2;2;2;10;2
2025;1257524;5;5;5;4;6;5;5;5;5;1;5;4;5;3;5;5;5;5;4;6;6;6;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;9;8
2025;1399484;3;6;3;2;6;6;3;5;6;1;6;4;6;3;6;6;6;5;6;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;8
2025;1026;3;2;8;4;4;5;4;5;5;1;3;6;6;2;2;5;6;5;3;6;6;4;6;6;4;6;6;6;6;2;6;1;6;5;6;6;6;6;6;8;8
2025;1104264;2;1;3;3;2;5;3;4;6;1;5;2;6;3;5;1;4;6;5;3;6;5;2;2;1;3;6;6;6;3;4;1;6;6;6;6;6;4;6;8;8
2025;3677;4;3;3;3;2;3;3;4;3;1;2;2;4;3;3;4;4;4;3;3;4;4;4;2;2;5;5;4;5;2;5;3;5;6;4;3;4;5;5;5;9
2025;1135207;3;2;6;3;3;6;3;5;6;1;6;3;3;1;1;6;6;6;6;1;6;6;3;6;6;1;6;6;6;6;6;6;6;6;6;6;2;6;6;10;5
2025;49910;6;6;8;5;3;5;3;6;6;1;6;1;1;4;4;5;3;6;6;1;4;5;3;4;4;3;4;6;6;6;2;1;6;5;4;2;5;6;5;4;6
2025;14234;1;1;6;3;1;3;7;3;2;1;2;2;4;1;3;4;6;4;2;2;5;4;3;3;4;5;5;5;6;8;6;1;4;4;4;2;5;4;3;5;9
2025;18605;1;1;6;5;5;6;4;4;6;1;4;1;1;1;1;1;4;6;6;6;6;6;1;4;1;1;5;5;5;1;3;3;3;2;3;2;6;4;4;5;0
2025;11114;6;5;6;3;4;4;3;4;5;1;5;3;5;4;5;4;5;4;4;6;6;6;4;4;5;5;6;6;6;6;6;1;6;6;6;6;6;6;6;7;7
2025;100956;2;2;8;3;3;3;2;3;3;1;3;2;2;1;2;1;4;2;3;4;2;1;2;3;3;2;4;4;4;2;1;1;3;2;2;1;1;3;2;2;0
2025;65114;3;6;4;5;5;6;6;6;6;1;4;5;4;7;4;4;6;6;6;7;6;6;3;7;4;6;6;6;5;5;6;6;6;6;6;6;6;6;6;10;5
2025;8698;6;6;3;4;6;6;4;6;1;1;3;5;6;1;6;6;6;6;5;3;6;6;6;6;4;6;6;6;6;6;6;6;6;6;6;3;5;5;5;10;8
2025;100956;2;1;1;4;4;5;4;5;4;1;3;2;1;2;2;3;3;4;4;3;6;5;1;2;2;3;5;6;6;3;4;4;4;5;5;5;5;5;5;7;5
2025;1292726;5;3;4;1;1;1;2;2;6;1;4;2;3;2;1;5;5;5;4;7;5;5;4;2;4;4;6;6;6;6;3;1;6;6;6;5;6;6;5;1;2
2025;15475;6;3;1;3;3;3;3;6;6;1;5;6;1;1;1;3;6;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;5;3;3;8;8
2025;14725;3;3;3;3;1;5;2;4;1;1;3;1;1;1;1;3;1;5;1;1;1;1;1;3;1;6;5;3;6;1;6;1;6;6;6;6;6;1;5;0;7
2025;13453;5;5;6;3;2;3;4;5;6;1;4;5;5;4;4;6;6;6;6;2;6;6;5;3;1;5;6;6;6;3;6;1;6;5;6;5;6;4;6;10;10
2025;1202573;5;3;1;2;1;5;3;6;6;1;3;1;3;1;1;5;6;6;6;2;6;6;4;4;2;5;6;6;6;3;6;3;6;5;4;4;6;6;5;8;7
2025;12692;3;4;2;1;2;3;1;2;3;1;2;1;1;1;1;1;3;4;3;5;5;2;1;1;1;3;5;4;4;1;3;1;2;2;3;1;2;3;3;1;1
2025;12569;5;3;3;2;2;3;3;5;3;1;2;3;2;2;3;3;4;5;4;4;4;4;4;3;3;4;4;4;4;2;4;1;3;3;3;2;4;4;4;7;8
2025;12015;5;3;5;2;6;2;6;6;6;1;6;6;3;3;1;6;3;6;5;5;2;6;6;6;6;5;5;5;3;2;6;6;5;5;3;4;2;6;5;10;10
2025;1399477;4;1;8;4;3;4;4;3;5;1;3;4;2;2;2;3;2;5;4;4;5;4;4;5;2;4;4;4;4;4;4;4;5;3;4;4;5;5;5;8;6
2025;18594;4;4;5;3;1;4;4;5;2;1;2;2;2;1;1;3;4;4;4;2;4;5;4;5;6;3;3;6;6;3;6;6;6;6;6;6;6;5;6;8;7
2025;85586;6;6;6;2;1;6;2;4;2;1;1;4;2;3;1;6;6;6;6;2;3;2;2;2;1;6;6;6;6;2;6;6;6;6;6;6;6;6;6;8;10
2025;1725;3;6;4;3;1;4;2;6;6;1;6;6;6;3;1;5;6;5;4;4;6;3;6;3;4;6;6;6;6;2;6;5;6;6;5;3;6;6;6;8;8
2025;1202553;4;2;4;3;4;5;4;5;3;1;4;2;1;1;1;1;4;1;2;5;4;5;1;2;1;3;4;4;5;4;3;2;5;2;5;2;2;2;4;8;0
2025;1202553;6;6;1;2;1;3;3;4;5;1;4;1;1;2;2;2;4;5;4;3;6;5;1;1;3;1;3;5;1;5;2;2;5;5;3;4;6;4;4;1;2
2025;1202553;6;5;4;4;1;5;3;5;5;1;3;1;1;4;5;1;4;4;5;5;5;6;1;1;1;4;6;6;6;5;5;4;6;6;4;6;6;3;6;10;6
2025;8437;3;1;8;3;1;2;6;6;6;1;6;6;1;1;1;5;5;6;6;4;6;3;1;2;1;6;6;6;6;6;6;1;6;6;6;6;6;6;6;10;10
